,name,token_id,asset_contract,payment_token,total_price,usd_exchange_rate,seller_adress,buyer_adress,time_stamp
7605,CryptoPunk #7598,529682,CryptoPunks,ETH,900000000000000000,3462.909999999999854000,0xb6be4de7f37bae20085d830a28982be8ad19052b,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-22T08:29:03
7606,CryptoPunk #8062,529953,CryptoPunks,ETH,900000000000000000,3462.909999999999854000,0xb6be4de7f37bae20085d830a28982be8ad19052b,0xe75021660e00a7fa0df1b97da13ebabe6d82e7ea,2020-05-22T08:29:03
7607,CryptoPunk #7323,529519,CryptoPunks,ETH,900000000000000000,3462.909999999999854000,0xb6be4de7f37bae20085d830a28982be8ad19052b,0x0e616785638663c88a493a82972e2f9cadaab4bc,2020-05-22T08:29:03
7608,CryptoPunk #7313,529510,CryptoPunks,ETH,900000000000000000,3462.909999999999854000,0xb6be4de7f37bae20085d830a28982be8ad19052b,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-22T08:29:03
7609,CryptoPunk #1403,525933,CryptoPunks,ETH,900000000000000000,3462.909999999999854000,0xb6be4de7f37bae20085d830a28982be8ad19052b,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-22T08:29:03
7610,CryptoPunk #4960,178571,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0x70e19485dc71a021cc855acd4a346d09ee2201ee,0x0d77946d201ee95d272c21b3b3588e419df95586,2020-05-22T08:07:36
7611,CryptoPunk #4405,179595,CryptoPunks,ETH,4000000000000000000,3462.909999999999854000,0x470e9bd486ebf96ddf6b38de58f21b0872f85776,0xb268f20c03c39f00425db32c424fd5272220496e,2020-05-22T07:24:05
7612,CryptoPunk #7102,529384,CryptoPunks,ETH,1690000000000000000,3462.909999999999854000,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x8ad272ac86c6c88683d9a60eb8ed57e6c304bb0c,2020-05-22T07:20:28
7613,CryptoPunk #4253,527570,CryptoPunks,ETH,1490000000000000000,3462.909999999999854000,0x8e662143178bb8c797620a3a61f34a71832475b0,0x4ffe38115e278c6cd335f12e3c325bd5cc907de7,2020-05-22T07:19:19
7614,CryptoPunk #2581,177475,CryptoPunks,ETH,2000000000000000000,3462.909999999999854000,0x0d41f957181e584db82d2e316837b2de1738c477,0x6a0ed38200992e2f456c3e9cdf47d4f020ea938b,2020-05-22T07:16:37
7615,CryptoPunk #7008,176680,CryptoPunks,ETH,0,3462.909999999999854000,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,0xf197abcac1788d82bd725c9c70a02562ecdc56c8,2020-05-21T22:24:28
7616,CryptoPunk #7954,178658,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xb38071b23f0fa92cf9e1bd6feec5a5f9821f3ccc,0x53124d6b605aecae1e9350200fd35d74420d49bf,2020-05-21T22:07:56
7617,CryptoPunk #9775,180181,CryptoPunks,ETH,1740000000000000000,3462.909999999999854000,0xe96c3e1d842beccb10bf57c453b84bf75725241d,0x13816f65ba8195768e6825eb774fd3c6a05a0ac8,2020-05-21T22:07:08
7618,CryptoPunk #7716,179348,CryptoPunks,ETH,880000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x167f15a15a7985542dff950e57e6736b607aae85,2020-05-21T21:52:54
7619,CryptoPunk #2785,526722,CryptoPunks,ETH,850000000000000000,3462.909999999999854000,0xfbe1c0bc53d03802fd8569ae32dcc2f115229517,0x32dd0756316b31d731aa6ae0f60b9b560e0ed92c,2020-05-21T21:51:22
7620,CryptoPunk #7070,529360,CryptoPunks,ETH,1700000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x8dbbca57ea56290efa14d835bbfd34faf1d89753,2020-05-21T21:11:06
7621,CryptoPunk #5713,176718,CryptoPunks,ETH,1990000000000000000,3462.909999999999854000,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x8dbbca57ea56290efa14d835bbfd34faf1d89753,2020-05-21T21:03:30
7622,CryptoPunk #5191,528166,CryptoPunks,ETH,5000000000000000000,3462.909999999999854000,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0x8dbbca57ea56290efa14d835bbfd34faf1d89753,2020-05-21T18:16:39
7623,CryptoPunk #2920,526792,CryptoPunks,ETH,1200000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xd3cd153156e97638b7fe71a8dd4a9a5c3a59a020,2020-05-21T18:12:58
7624,CryptoPunk #2303,177588,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,2020-05-21T18:09:43
7625,CryptoPunk #8226,530055,CryptoPunks,ETH,1100000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xebf02c6e12c3ee119abba161c40bfeead0a06b15,2020-05-21T18:09:43
7626,CryptoPunk #2386,178305,CryptoPunks,ETH,77000000000000000000,3462.909999999999854000,0x78f0269f5b1ca914c8c58993f41181f89e212b27,0xb62986dc13663827535e3f4f038c745a23ce3e67,2020-05-21T17:17:02
7627,CryptoPunk #5820,176664,CryptoPunks,ETH,990000000000000000,3462.909999999999854000,0x1a96afe48e215c47d80eeff6eef64685247c2503,0x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,2020-05-21T13:58:58
7628,CryptoPunk #3246,176842,CryptoPunks,ETH,5000000000000000000,3462.909999999999854000,0x303052148a78a692d7aa89bad454f3e91785488d,0x9e67d018488ad636b538e4158e9e7577f2ecac12,2020-05-21T13:25:44
7629,CryptoPunk #5153,179181,CryptoPunks,ETH,1080000000000000000,3462.909999999999854000,0x313206afcc9d645f5fdc35b6d60f1acd019de21a,0xc6a8206756fbcb770770523e2de26bcc351a8713,2020-05-21T11:24:55
7630,CryptoPunk #5592,179974,CryptoPunks,ETH,2000000000000000000,3462.909999999999854000,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,0xb268f20c03c39f00425db32c424fd5272220496e,2020-05-21T04:05:03
7631,CryptoPunk #3857,176871,CryptoPunks,ETH,810000000000000000,3462.909999999999854000,0x1a96afe48e215c47d80eeff6eef64685247c2503,0xba8dd3152d7c1a8cd82ed87ceaff8e322992bc5f,2020-05-20T23:55:32
7632,CryptoPunk #9507,530823,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0x303052148a78a692d7aa89bad454f3e91785488d,0x6277a1073dfbe0ea087e0ef8741dce084831e782,2020-05-20T23:54:48
7633,CryptoPunk #5144,528143,CryptoPunks,ETH,800000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x0b53c82ae0a5caa911aa0c787ec973cf65d6a6ff,2020-05-20T23:54:48
7634,CryptoPunk #3326,527018,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xb3007ff3c3f40bdf0126fec7c8e43c3fc50ea813,0x0e616785638663c88a493a82972e2f9cadaab4bc,2020-05-20T23:26:16
7635,CryptoPunk #2110,177395,CryptoPunks,ETH,0,3462.909999999999854000,0x7b1d4f3602f0fe16c4f611e124d3d7b307245ba8,0x0b53c82ae0a5caa911aa0c787ec973cf65d6a6ff,2020-05-20T23:02:19
7636,CryptoPunk #2135,180058,CryptoPunks,ETH,950000000000000000,3462.909999999999854000,0x8e662143178bb8c797620a3a61f34a71832475b0,0xf1e1c701b49b1dc2405a9e8ef40f9f88802b80fa,2020-05-20T22:35:26
7637,CryptoPunk #9162,177607,CryptoPunks,ETH,1400000000000000000,3462.909999999999854000,0x51ec5e1b8b3c4c6bae49619e657f94c4ad577b45,0x9dfc5a0cb5c30186ef4abaa48179b2e06e24966f,2020-05-20T22:31:26
7638,CryptoPunk #4923,528006,CryptoPunks,ETH,1400000000000000000,3462.909999999999854000,0x51787a2c56d710c68140bdadefd3a98bff96feb4,0x3be89b64e1437bb18da2d26bcbe9bd3daaadfc26,2020-05-20T22:31:07
7639,CryptoPunk #7564,178060,CryptoPunks,ETH,1400000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x087173c12ec250a105aaf7cdc57d36958ee8c27d,2020-05-20T22:31:07
7640,CryptoPunk #8946,530491,CryptoPunks,ETH,1400000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x7e4100f2571994d0d937c25e87c5f58d79db53dc,2020-05-20T22:31:07
7641,CryptoPunk #7298,177767,CryptoPunks,ETH,1500000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x422fac9209d91c24b3115bf7fb0ef7a3a7efbd7d,2020-05-20T22:30:51
7642,CryptoPunk #5306,528229,CryptoPunks,ETH,2000000000000000000,3462.909999999999854000,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,0xd68965dc81d519e271f7e2911966fb9700a5af52,2020-05-20T22:21:58
7643,CryptoPunk #4985,178737,CryptoPunks,ETH,0,3462.909999999999854000,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x0b53c82ae0a5caa911aa0c787ec973cf65d6a6ff,2020-05-20T21:45:46
7644,CryptoPunk #2461,178650,CryptoPunks,ETH,1302011110100000000,3462.909999999999854000,0x6301add4fb128de9778b8651a2a9278b86761423,0x0b53c82ae0a5caa911aa0c787ec973cf65d6a6ff,2020-05-20T20:28:43
7645,CryptoPunk #2856,179893,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0x4f596fdcf320934380c00a8e40d697c1c30ec215,0x73ee1624826495fdca90e6dd1a6e262a598b5a1a,2020-05-20T14:39:39
7646,CryptoPunk #9434,530787,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xdf2e9f49da1a2ba981cc1d5ee08d492fa0819f91,0xb98d10d9f6d07ba283bfd21b2dfec050f9ae282a,2020-05-20T14:28:17
7647,CryptoPunk #6292,528862,CryptoPunks,ETH,1150000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xeb9191c71a1e7970b9b0c74460ed2cc6f05450e0,2020-05-20T11:27:57
7648,CryptoPunk #6550,179239,CryptoPunks,ETH,1190000000000000000,3462.909999999999854000,0x4c1bd9c7ff3906ba3c106c61f47c0d9ad55c1bb7,0x7e152b635dffdbf558f29eac0972c4e4ef909f76,2020-05-20T11:23:32
7649,CryptoPunk #9979,178089,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0x1d337f7e2974282a4e1567a1af90699f799368d2,2020-05-20T09:33:53
7650,CryptoPunk #4416,527675,CryptoPunks,ETH,1050000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xa88173757486529adb2162a060b6355a90f242e2,2020-05-20T09:22:26
7651,CryptoPunk #3879,527342,CryptoPunks,ETH,1050000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x2a538000a53f38d89f37fa43a301cee2c0f9e331,2020-05-20T09:22:08
7652,CryptoPunk #2320,176642,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xb6be4de7f37bae20085d830a28982be8ad19052b,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-20T09:02:09
7653,CryptoPunk #3856,527321,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x3e17fac953de2cd729b0ace7f6d4353387717e9e,2020-05-20T09:02:09
7654,CryptoPunk #5589,528409,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xa54f81733201c1f555bf5e51e4829a1c7dd3447b,0x86ab846eab1db8ed6f410cbc7c5497de0b7b4536,2020-05-20T09:02:09
7655,CryptoPunk #5285,528220,CryptoPunks,ETH,1100000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x1e36a5979c613f52f8cb956638b07602c7e7e1f7,2020-05-20T09:02:09
7656,CryptoPunk #8348,176808,CryptoPunks,ETH,85000000000000000000,3462.909999999999854000,0xee3766e4f996dc0e0f8c929954eaafef3441de87,0x1da5331994e781ab0e2af9f85bfce2037a514170,2020-05-20T05:59:15
7657,CryptoPunk #5367,528267,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xb88f61e6fbda83fbfffabe364112137480398018,2020-05-20T03:05:35
7658,CryptoPunk #6140,176822,CryptoPunks,ETH,990000000000000000,3462.909999999999854000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,0x27c79a01878962ce0b6126af6e184c06d36c8f37,2020-05-19T22:54:45
7659,CryptoPunk #4113,527487,CryptoPunks,ETH,2000000000000000000,3462.909999999999854000,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xeb9191c71a1e7970b9b0c74460ed2cc6f05450e0,2020-05-19T21:31:21
7660,CryptoPunk #7569,178766,CryptoPunks,ETH,0,3462.909999999999854000,0x4c1bd9c7ff3906ba3c106c61f47c0d9ad55c1bb7,0x8dbbca57ea56290efa14d835bbfd34faf1d89753,2020-05-19T21:28:34
7661,CryptoPunk #3854,527316,CryptoPunks,ETH,1250000000000000000,3462.909999999999854000,0x442dccee68425828c106a3662014b4f131e3bd9b,0x78f0269f5b1ca914c8c58993f41181f89e212b27,2020-05-19T10:18:32
7662,CryptoPunk #2075,179254,CryptoPunks,ETH,820000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x530afa101bed324809d0738d45b38a669314ff54,2020-05-19T09:54:54
7663,CryptoPunk #2981,177665,CryptoPunks,ETH,5000000000000000000,3462.909999999999854000,0x470e9bd486ebf96ddf6b38de58f21b0872f85776,0xca37d80abd9799e9060e2fa64b9a9476e5bb097f,2020-05-19T09:54:20
7664,CryptoPunk #9812,531001,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0x1e36a5979c613f52f8cb956638b07602c7e7e1f7,2020-05-19T08:29:14
7665,CryptoPunk #5760,528515,CryptoPunks,ETH,820000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x1e36a5979c613f52f8cb956638b07602c7e7e1f7,2020-05-19T08:29:14
7666,CryptoPunk #9107,530583,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0x41dd2c43724609fadea8e05e46f8d7b1856ccc34,2020-05-19T05:54:41
7667,CryptoPunk #4985,178737,CryptoPunks,ETH,1750000000000000000,3462.909999999999854000,0xbad858a0cf09f210fcf35cbf83569178879b47f2,0x0b53c82ae0a5caa911aa0c787ec973cf65d6a6ff,2020-05-19T05:44:43
7668,CryptoPunk #8004,529922,CryptoPunks,ETH,900000000000000000,3462.909999999999854000,0xb6be4de7f37bae20085d830a28982be8ad19052b,0x51cd54fb353cb29ca02876f79d5aa31cef92e264,2020-05-19T05:39:48
7669,CryptoPunk #2188,526403,CryptoPunks,ETH,900000000000000000,3462.909999999999854000,0xb6be4de7f37bae20085d830a28982be8ad19052b,0xa1f257f534d2ea65b2b6be420d01e552114872c5,2020-05-19T05:39:13
7670,CryptoPunk #2113,526368,CryptoPunks,ETH,990000000000000000,3462.909999999999854000,0x8e662143178bb8c797620a3a61f34a71832475b0,0xcd2c66fe27f8c6e08a5bd42b2617a34f8854eece,2020-05-19T05:37:25
7671,CryptoPunk #7812,176694,CryptoPunks,ETH,850000000000000000,3462.909999999999854000,0x1a96afe48e215c47d80eeff6eef64685247c2503,0x0e616785638663c88a493a82972e2f9cadaab4bc,2020-05-19T05:37:09
7672,CryptoPunk #8108,176700,CryptoPunks,ETH,910000000000000000,3462.909999999999854000,0x1a96afe48e215c47d80eeff6eef64685247c2503,0x7fdc01ff064216493e7c695aba46dcd4ecc376ae,2020-05-19T05:36:05
7673,CryptoPunk #9361,530743,CryptoPunks,ETH,980000000000000000,3462.909999999999854000,0x9c288e7f4dbd99e5753c4fb4c24cad3d73828ecb,0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,2020-05-19T05:36:05
7674,CryptoPunk #3448,527091,CryptoPunks,ETH,850000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xa2272469c824d2b34407c08c1b377f3027406fea,2020-05-19T05:35:12
7675,CryptoPunk #1244,176832,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0x1e36a5979c613f52f8cb956638b07602c7e7e1f7,0xa163a1feaea96caa87f7b6eec2fbe5bb23d0ab00,2020-05-19T01:09:36
7676,CryptoPunk #6522,529012,CryptoPunks,ETH,0,3462.909999999999854000,0xd387a6e4e84a6c86bd90c158c6028a58cc8ac459,0x1010595f96ab62b31bfeac411ec5f8f60db5dc23,2020-05-18T22:32:09
7677,CryptoPunk #4310,527609,CryptoPunks,ETH,1100000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb78e3e8bd36b3228322d0a9d3271b5fbb7997fa3,2020-05-18T14:33:41
7678,CryptoPunk #2760,168108,CryptoPunks,ETH,0,3462.909999999999854000,0x1f8adddd1afb62a35acbe9cb27b572183d00584e,0x530afa101bed324809d0738d45b38a669314ff54,2020-05-18T06:25:20
7679,CryptoPunk #9895,531047,CryptoPunks,ETH,1450000000000000000,3462.909999999999854000,0x8e662143178bb8c797620a3a61f34a71832475b0,0x75a28547ac8eb72c2035aad5e146cb775604a05f,2020-05-18T05:12:10
7680,CryptoPunk #5225,179304,CryptoPunks,ETH,1220000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x1da5331994e781ab0e2af9f85bfce2037a514170,2020-05-18T05:11:39
7681,CryptoPunk #9871,176710,CryptoPunks,ETH,1350000000000000000,3462.909999999999854000,0x1a96afe48e215c47d80eeff6eef64685247c2503,0x5ea9681c3ab9b5739810f8b91ae65ec47de62119,2020-05-18T05:09:25
7682,CryptoPunk #7391,529564,CryptoPunks,ETH,1350000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x5ea9681c3ab9b5739810f8b91ae65ec47de62119,2020-05-18T05:09:13
7683,CryptoPunk #4695,527855,CryptoPunks,ETH,900000000000000000,3462.909999999999854000,0x27c79a01878962ce0b6126af6e184c06d36c8f37,0x3f17244f636f12e4324717ba47848be81d6bcb35,2020-05-18T01:35:02
7684,CryptoPunk #5276,178175,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xfb077c541507ed890abb7e670180b97ccbac0e9c,0x3a49309413793b32f6a308769220147fedbffa5f,2020-05-18T00:51:14
7685,CryptoPunk #7384,179338,CryptoPunks,ETH,1220000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x5071f6651e53c7e1a2ca5912ffc1eb60b2ba03c4,2020-05-17T23:18:19
7686,CryptoPunk #7558,529660,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,0xfa1c022f5aa019077a480a710927ab56d6eee640,0x0bb14d47a450e1a5641ba39e94a9b8b892794afb,2020-05-17T22:20:34
7687,CryptoPunk #4467,179268,CryptoPunks,ETH,1450000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x530afa101bed324809d0738d45b38a669314ff54,2020-05-17T22:13:06
7688,CryptoPunk #9183,179473,CryptoPunks,ETH,1800000000000000000,3462.909999999999854000,0x6611fe71c233e4e7510b2795c242c9a57790b376,0x530afa101bed324809d0738d45b38a669314ff54,2020-05-17T22:07:37
7689,CryptoPunk #7208,529452,CryptoPunks,ETH,1600000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x530afa101bed324809d0738d45b38a669314ff54,2020-05-17T21:35:44
7690,CryptoPunk #2729,178702,CryptoPunks,ETH,2000000000000000000,3462.909999999999854000,0x0d41f957181e584db82d2e316837b2de1738c477,0x530afa101bed324809d0738d45b38a669314ff54,2020-05-17T21:34:50
7691,CryptoPunk #998,178654,CryptoPunks,ETH,3500000000000000000,3462.909999999999854000,0x63a9dbce75413036b2b778e670aabd4493aaf9f3,0x52ad8f3c506aa25b954276c5456060dad6f3fd7b,2020-05-17T21:21:48
7692,CryptoPunk #3355,178585,CryptoPunks,ETH,820000000000000000,3462.909999999999854000,0x27c79a01878962ce0b6126af6e184c06d36c8f37,0x3ff68ef5a732573d41c03beffd446eaa14255910,2020-05-17T19:27:13
7693,CryptoPunk #9192,530631,CryptoPunks,ETH,900000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xdce0992e4579a5239ca982ee3bad13faf6df89a5,2020-05-17T19:25:27
7694,CryptoPunk #9219,530653,CryptoPunks,ETH,1700000000000000000,3462.909999999999854000,0x82b1f29c5608238df2618f996827933c0d844079,0x6301add4fb128de9778b8651a2a9278b86761423,2020-05-17T19:19:24
7695,CryptoPunk #9252,335913,CryptoPunks,ETH,940000000000000000,3462.909999999999854000,,0xa4ba53ef39037af3cc1b916f44541d6af4beeaae,2020-05-17T01:29:24
7696,CryptoPunk #6818,529188,CryptoPunks,ETH,890000000000000000,3462.909999999999854000,0x0553de51e7fa7658f0517e573d79eebbb59852f2,0x552f01d67b352aaa38bc675e30ced97f2451df63,2020-05-17T01:23:15
7697,CryptoPunk #3510,527122,CryptoPunks,ETH,1000000000000000000,3462.909999999999854000,,0x3f17244f636f12e4324717ba47848be81d6bcb35,2020-05-17T00:29:12
7698,CryptoPunk #4038,176962,CryptoPunks,ETH,750000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:11:24
7699,CryptoPunk #4910,180212,CryptoPunks,ETH,760000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:11:24
7700,CryptoPunk #6220,176846,CryptoPunks,ETH,750000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:11:24
7701,CryptoPunk #4329,179492,CryptoPunks,ETH,740000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:11:24
7702,CryptoPunk #1581,179363,CryptoPunks,ETH,760000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:11:24
7703,CryptoPunk #7647,179085,CryptoPunks,ETH,750000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:11:24
7704,CryptoPunk #8332,176887,CryptoPunks,ETH,740000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:11:24
7705,CryptoPunk #2063,179255,CryptoPunks,ETH,749999000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:11:24
7706,CryptoPunk #3926,176633,CryptoPunks,ETH,750000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:11:24
7707,CryptoPunk #2470,179310,CryptoPunks,ETH,749999900000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:11:24
7708,CryptoPunk #2535,243748,CryptoPunks,ETH,720000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:10:21
7709,CryptoPunk #9765,530974,CryptoPunks,ETH,725000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:10:21
7710,CryptoPunk #8536,530243,CryptoPunks,ETH,730000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:10:21
7711,CryptoPunk #1456,179424,CryptoPunks,ETH,730000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:10:21
7712,CryptoPunk #1565,178928,CryptoPunks,ETH,730000000000000000,3462.909999999999854000,,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:10:21
7713,CryptoPunk #4658,176581,CryptoPunks,ETH,710000000000000000,3462.909999999999854000,0x1a96afe48e215c47d80eeff6eef64685247c2503,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:10:21
7714,CryptoPunk #9259,530675,CryptoPunks,ETH,700000000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:10:12
7715,CryptoPunk #2032,179995,CryptoPunks,ETH,699999000000000000,3462.909999999999854000,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0x4bbb41f61fffc1bbe65a2aa192c65281e16ea758,2020-05-17T00:10:05
7716,CryptoPunk #5186,177151,CryptoPunks,ETH,8000000000000000000,3462.909999999999854000,0x5f7190b7943858b7bdd24f069241612091c6a986,0x0601d0235645a6ce6356ef11aa0b225c68605131,2020-05-16T23:45:19
7717,CryptoPunk #8576,177340,CryptoPunks,ETH,7000000000000000000,3462.909999999999854000,0x5f7190b7943858b7bdd24f069241612091c6a986,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,2020-05-16T23:24:47
7718,CryptoPunk #4278,527587,CryptoPunks,ETH,1490000000000000000,3462.909999999999854000,,0x007eb9fe5553d5027149a05ff715efe55ca4247a,2020-05-16T23:11:20
7719,CryptoPunk #2223,526427,CryptoPunks,ETH,1490000000000000000,3462.909999999999854000,,0xeed4ab63daec420797fb407c4fb762be1a8ec580,2020-05-16T23:11:20
7720,CryptoPunk #1825,180373,CryptoPunks,ETH,1490000000000000000,3462.909999999999854000,,0x73ee1624826495fdca90e6dd1a6e262a598b5a1a,2020-05-16T23:10:30
7721,CryptoPunk #5727,176971,CryptoPunks,ETH,6100000000000000000,3462.909999999999854000,0x7d438bf6567673867480b7923669bf349e6c8c12,0x8dbbca57ea56290efa14d835bbfd34faf1d89753,2020-05-16T22:56:30
7722,CryptoPunk #9138,530600,CryptoPunks,ETH,980000000000000000,3462.909999999999854000,0x7d705d99f08677ad095fac43ea20300b5e40fcd5,0x6611fe71c233e4e7510b2795c242c9a57790b376,2020-05-16T22:24:35
7723,CryptoPunk #9644,530902,CryptoPunks,ETH,3490000000000000000,3462.909999999999854000,0x8e662143178bb8c797620a3a61f34a71832475b0,0xd68965dc81d519e271f7e2911966fb9700a5af52,2020-05-16T21:49:27
7724,CryptoPunk #1447,179834,CryptoPunks,ETH,2490000000000000000,3462.909999999999854000,0x82b1f29c5608238df2618f996827933c0d844079,0xeb9191c71a1e7970b9b0c74460ed2cc6f05450e0,2020-05-16T21:43:54
7725,CryptoPunk #2995,526834,CryptoPunks,ETH,2000000000000000000,3462.909999999999854000,,0x0601d0235645a6ce6356ef11aa0b225c68605131,2020-05-16T21:28:02
7726,CryptoPunk #4066,179705,CryptoPunks,ETH,840000000000000000,3462.909999999999854000,0x0553de51e7fa7658f0517e573d79eebbb59852f2,0x2999377cd7a7b5fc9fd61db33610c891602ce037,2020-05-16T21:25:38
7727,CryptoPunk #8697,177709,CryptoPunks,ETH,3500000000000000000,3462.909999999999854000,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xfcdca17445b446f2efd9a6234883e1756e937adb,2020-05-16T21:03:40
